datasheet_id,stratagem_id
690,8381007
690,8381002
690,9866002
690,8335007
690,9870007
690,9866007
690,9862007
690,8335008
691,8335008
691,8381007
691,8335011
691,9802004
691,8335009
691,9862007
691,9866004
691,8335007
691,9866002
691,9866003
691,8335002
691,8335005
691,8335003
691,9866005
691,9870007
691,8381005
691,8335012
691,9862004
691,8381002
691,9218002
691,9866006
691,9218004
691,9218005
691,9218006
691,9866007
692,9218002
692,8335007
692,9862005
692,9866006
692,8335008
692,8381002
692,8381007
692,9866002
692,8335005
692,9802004
692,9866005
692,9218005
692,9218004
692,8381005
692,9866007
692,9866004
692,8335002
692,8335009
692,9218006
692,8335011
692,8335003
692,9866003
693,9802004
693,8335003
693,9866005
693,8381002
693,8335005
693,9862005
693,9866003
693,8335009
693,9866002
693,9866004
693,9866006
693,9866007
693,9218002
693,9218004
693,9218005
693,9218006
693,8381005
693,8335008
693,8381007
693,8335002
693,8335007
694,8335005
694,8381002
694,9866003
694,9866002
694,9802004
694,9218004
694,8381007
694,8335009
694,8335003
694,9866004
694,9218005
694,8335008
694,8335002
694,8335007
694,9866005
694,8335011
694,9866006
694,9218006
694,9866007
694,8381005
694,9218002
695,8335007
695,8335008
695,8381007
695,9802004
695,9866007
695,8335002
695,8335009
695,9218002
695,9218004
695,9218005
695,9218006
695,9866005
695,8335005
695,9866003
695,8335003
695,8335011
695,8381005
695,8381002
695,9866004
695,9866006
695,9866002
696,8335008
696,8335007
696,9866006
696,9802004
696,9218002
696,8381007
696,9866003
696,9866004
696,9218006
696,8335011
696,9866005
696,8335003
696,8381002
696,9218004
696,9866002
696,8335009
696,9866007
696,8381005
696,8335002
696,8335005
696,9218005
697,8335009
697,8335011
697,8335007
697,9866005
697,8335003
697,9866004
697,9866007
697,9866006
697,8335008
697,8381007
697,8335005
697,9802004
697,8381005
697,8381002
697,9866003
697,9218002
697,9218004
697,9218005
697,9218006
697,9866002
697,8335002
698,9866002
698,8335005
698,9866005
698,9218002
698,8335002
698,8335009
698,9866004
698,8335007
698,9866007
698,9218004
698,9218005
698,8335003
698,9802004
698,8335008
698,8381002
698,9218006
698,8335011
698,8381005
698,9866006
698,8381007
698,9866003
699,9218002
699,8335005
699,8335008
699,9866006
699,8335009
699,9802004
699,9866002
699,8381005
699,9866003
699,8381002
699,9866007
699,9218006
699,9218005
699,9866004
699,8335011
699,8335002
699,8335007
699,8335003
699,9218004
699,8381007
699,9866005
700,9218002
700,9218004
700,9866005
700,9218005
700,8335007
700,8335008
700,8335011
700,8381007
700,9866002
700,9866003
700,9802004
700,8335003
700,9866004
700,9866007
700,8381002
700,8381005
700,8335002
700,9866006
700,8335009
700,9218006
700,8335005
701,9218002
701,8335007
701,8335011
701,9802004
701,9866004
701,8381005
701,8335008
701,9866007
701,8335002
701,8335009
701,9866003
701,8335005
701,9218006
701,8335003
701,8381002
701,9866005
701,9218005
701,9866006
701,8381007
701,9218004
701,9866002
702,8335005
702,9218005
702,9218006
702,8335003
702,8381007
702,8335002
702,8335008
702,8335007
702,9866005
702,9866007
702,8335011
702,9218002
702,9218004
703,9866007
703,8335005
703,9218005
703,8335003
703,8335002
703,9866005
703,9218002
703,8335008
703,9218004
703,8381007
703,9218006
703,8335011
703,8335007
704,9218002
704,9866005
704,8335005
704,9866007
704,9218004
704,9218005
704,8335011
704,8335008
704,8335007
704,9218006
704,8381007
704,8335003
704,8335002
705,9218006
705,9866005
705,8335011
705,8335003
705,8381007
705,8335002
705,8335005
705,9218002
705,9866007
705,9218005
705,9218004
705,8335007
705,8335008
706,8335005
706,9866005
706,9218002
706,9218004
706,9218005
706,8335002
706,8335008
706,9866007
706,8335011
706,8381007
706,8335003
706,8335007
706,9218006
707,8381007
707,9218005
707,8335005
707,8335003
707,9218002
707,8335011
707,9218004
707,9218006
707,9866007
707,8335007
707,9866005
707,8335002
707,8335008
708,8335005
708,9866007
708,8335008
708,9218006
708,9218002
708,8335003
708,9218004
708,8335007
708,8335002
708,9866005
708,8381007
708,8335011
708,9218005
709,8381007
709,8335003
709,9218002
709,8335005
709,9218004
709,8335007
709,9218005
709,9218006
709,8335008
709,8335011
709,9866005
709,9866007
709,8335002
713,9858004
713,8335012
713,8335010
713,9381005
713,9870006
713,9862006
713,9381004
713,9870004
713,9870005
713,8381004
713,8335002
713,8335008
713,9802004
713,9858003
713,8335009
713,9862004
713,9862002
713,9802005
713,9381002
713,9862003
713,9218006
713,9218005
713,9218004
713,9218003
713,8335006
713,9218002
713,9802002
713,9858002
713,8381006
713,8335004
713,9381003
713,9862007
713,8335005
713,8335003
714,8381006
714,9862007
714,9381002
714,9870005
714,8335003
714,9862004
714,9862003
714,9381003
714,9802005
714,8335002
714,9862002
714,8335009
714,9218002
714,8335010
714,9381004
714,9218003
714,9802002
714,9870004
714,8335004
714,9870006
714,9862006
714,9858004
714,8335006
714,9218005
714,9858002
714,9218004
714,8381004
714,9218006
714,9381005
714,8335005
714,9802004
714,8335012
714,8335008
714,9858003
716,8335012
716,8335003
716,9802002
716,8335002
716,8335004
716,8335010
716,9862002
716,9870005
716,9381004
716,9802005
716,9381005
716,9858003
716,9381003
716,9390002
716,9870004
716,9858004
716,8335009
716,9862006
716,9381002
716,9218002
716,9862003
716,8381006
716,9218003
716,9218004
716,9218005
716,9218006
716,9390004
716,9862004
716,9390003
716,8335005
716,9858002
716,8381004
716,9862007
716,9802004
716,8335008
719,9858004
719,8335010
719,8335012
719,8335004
719,9802004
719,9390005
719,9802003
719,8381006
719,8335002
719,9870006
719,8335005
719,9862004
719,9802002
719,8335008
719,9390002
719,9862003
719,9862007
719,8335006
719,9218006
719,9390003
719,9218005
719,9218004
719,9218003
719,9858003
719,9218002
719,9858002
719,9390004
719,9870005
719,9862002
719,8381004
719,9802006
719,9862006
719,9870004
719,9802005
719,8335003
719,8335009
721,9866007
721,9862005
721,9866006
721,8381007
721,8335005
721,9218002
721,9866002
721,8335002
721,9866003
721,9866004
721,8381005
721,8335007
721,8335008
721,9218006
721,9218005
721,8335003
721,8335009
721,9218004
721,8381002
721,9866005
721,9802004
722,8335005
722,8335012
722,9858002
722,9381004
722,9802002
722,9862007
722,9802005
722,9862003
722,8335002
722,8335008
722,9802004
722,9870004
722,8335009
722,8335003
722,9862004
722,9870005
722,9218002
722,9218004
722,9218005
722,9218006
722,8335010
722,9862006
722,8335006
722,9870006
723,9862003
723,8335012
723,8335008
723,9218002
723,9218004
723,9218005
723,9802005
723,9802002
723,9862006
723,9870006
723,9858002
723,9390002
723,9381004
723,8335003
723,9390004
723,8335006
723,8335002
723,8335009
723,8335010
723,8335005
723,9862007
723,9862004
723,9218006
723,9802004
723,9870004
723,9870005
724,9218006
724,9802005
724,9862006
724,8335005
724,9870004
724,8335012
724,8335002
724,9802004
724,9862004
724,9862003
724,8335009
724,9870005
724,8335003
724,9802002
724,9862007
724,8335010
724,9218002
724,9858002
724,9218004
724,8335008
724,9218005
725,8335009
725,9802004
725,9858004
725,9862007
725,9218006
725,8335005
725,8335006
725,8335010
725,9381004
725,9218005
725,9858002
725,9218004
725,8335002
725,9862006
725,8335012
725,8335008
725,9802005
725,9870006
725,9862004
725,9802002
725,8335003
725,9870004
725,9862003
725,9218002
725,9870005
725,9218003
725,8335004
727,8335008
727,9866005
727,8335005
727,9862005
727,8335002
727,8335007
727,8381007
727,9866007
727,9218002
727,9802004
727,9218006
727,9802006
727,9218005
727,8335009
727,8335003
727,9218004
728,9866007
728,8381005
728,8335005
728,8335008
728,9218002
728,9218004
728,9866002
728,8381007
728,9866003
728,9218005
728,9218006
728,8335009
728,9866006
728,8381002
728,9866004
728,8335011
728,8335003
728,8335007
728,8335002
728,9866005
728,9802004
729,9218002
729,9866004
729,8335008
729,9218004
729,8335005
729,8381005
729,9802004
729,9866005
729,8335009
729,8335011
729,8335003
729,9866003
729,8335002
729,8335007
729,9866007
729,9866006
729,9218006
729,8381002
729,8381007
729,9866002
729,9218005
730,9218004
730,8335005
730,9218002
730,8335008
730,9802006
730,8335003
730,9802004
730,9218005
730,9218006
730,8335007
730,9866007
730,8335002
730,9866005
730,8381007
731,9218004
731,8335002
731,9218002
731,9866006
731,9866002
731,8335008
731,8335007
731,8335009
731,9866003
731,8381007
731,8381005
731,9866005
731,8335011
731,9866004
731,9802004
731,9866007
731,8381002
731,9862005
731,8335003
731,8335005
731,9218006
731,9218005
733,8335003
733,8381005
733,9218006
733,8335011
733,9866006
733,9866005
733,8335009
733,8381007
733,9802004
733,9218004
733,9218002
733,8335002
733,9866007
733,9866004
733,9866002
733,9866003
733,8335007
733,8381002
733,8335005
733,8335008
733,9218005
735,9218004
735,9866006
735,9802004
735,8335008
735,8335002
735,9866003
735,9866002
735,8335009
735,8381005
735,9218006
735,9866007
735,9218002
735,8335003
735,9218005
735,9866005
735,8335007
735,9866004
735,8335011
735,8335005
735,8381002
735,8381007
736,9218004
736,9870007
736,9870005
736,9862004
736,8381005
736,9802004
736,9218005
736,8335012
736,8335005
736,9862007
736,8335003
736,9218006
736,8335009
736,9218002
736,8335002
736,8335008
736,8381002
737,8335009
737,8335003
737,8335005
737,9862007
737,9218004
737,8335002
737,9802004
737,9218005
737,8335008
737,8381002
737,8335012
737,8381005
737,9218006
737,9870007
737,9218002
737,9862004
737,9870005
739,8381007
739,9218004
739,8335007
739,8381002
739,8335003
739,8335008
739,9866006
739,9218006
739,9866005
739,8335011
739,8335002
739,8335009
739,9866003
739,9866002
739,8381005
739,9218002
739,8335005
739,9866004
739,9218005
739,9866007
739,9802004
740,8381007
740,9866007
740,9866006
740,9866005
740,8335008
740,8335002
740,8335011
740,8335009
740,9866002
740,8335005
740,9218002
740,9218004
740,9866003
740,9218005
740,9218006
740,8335007
740,8381002
740,8381005
740,9802004
740,9866004
740,8335003
741,8381007
741,9218005
741,8335005
741,8335002
741,9218004
741,8335008
741,9218002
741,9866007
741,9802004
741,9218006
741,8335007
741,9866005
743,8381005
743,9858002
743,8335003
743,9870004
743,9802007
743,9802002
743,9870006
743,9218002
743,8381002
743,9218004
743,8335012
743,9218005
743,9802004
743,9218006
743,8335009
743,9862003
743,9870005
743,8335006
743,9862006
743,8335002
743,8335008
743,8335010
743,9802005
743,8381003
743,8335005
744,8335009
744,8381007
744,8335011
744,9802004
744,9866002
744,8381005
744,9866005
744,8335002
744,8381002
744,8335008
744,9866004
744,9866003
744,9218002
744,8335007
744,9218004
744,8335005
744,8335003
744,9218005
744,9866007
744,9866006
744,9218006
745,8335005
745,8335006
745,9218002
745,8381003
745,8335009
745,9862006
745,9870005
745,9218004
745,9870004
745,8381005
745,8381002
745,9858002
745,8335008
745,8335003
745,8335012
745,8335002
745,8335010
745,9802007
745,9802005
745,9870006
745,9802004
745,9862003
745,9218006
745,9802002
745,9218005
746,9802002
746,8335012
746,8335006
746,8335003
746,9870005
746,8335010
746,9802007
746,9862006
746,9218006
746,9218005
746,9218004
746,9218002
746,8335009
746,8335008
746,8335002
746,9858002
746,8381003
746,8335005
746,8381002
746,9862003
746,9802005
746,9870006
746,9870004
746,8381005
746,9802004
747,8335009
747,9218004
747,9218005
747,8335003
747,9218006
747,8335005
747,9218002
747,9802004
747,8335002
747,8335008
751,9866005
751,8381007
751,8335002
751,8335008
751,9866006
751,9802004
751,8381002
751,9866003
751,8335011
751,9218006
751,8335003
751,9866004
751,8335007
751,8335009
751,9866007
751,9866002
751,9218005
751,9218004
751,9218002
751,8335005
751,8381005
752,8335008
752,9802004
752,9866002
752,9866004
752,9866003
752,8335009
752,9866005
752,8381007
752,9218002
752,9218004
752,9218005
752,9218006
752,9866007
752,8381005
752,8335007
752,8335005
752,8335011
752,9866006
752,8335002
752,8335003
752,8381002
753,8381007
753,9218005
753,8335008
753,9866005
753,8381005
753,9866007
753,8335002
753,9802004
753,8335011
753,8381002
753,9866003
753,9866006
753,8335003
753,9866004
753,8335009
753,9866002
753,8335007
753,9218002
753,9218004
753,9218006
753,8335005
754,9866002
754,8335011
754,9866006
754,8335007
754,9802004
754,9218004
754,8335005
754,9866005
754,9218005
754,8381007
754,9218006
754,8335002
754,9866004
754,9866007
754,8335009
754,8335008
754,9218002
754,8335003
754,8381005
754,8381002
754,9866003
755,8335005
755,8335002
755,9802004
755,9218004
755,9218002
755,8335009
755,8335003
755,9218005
755,9218006
755,8335008
756,8335006
756,8335009
756,9802002
756,8381005
756,9858002
756,8335010
756,9862006
756,9802005
756,9862003
756,9870006
756,9218004
756,8335003
756,8335005
756,8381002
756,9870004
756,8335008
756,9218006
756,9218005
756,9218002
756,9802007
756,8381003
756,8335002
756,8335012
756,9802004
756,9870005
757,8335006
757,9870005
757,9802004
757,8381002
757,8335009
757,9802007
757,9218002
757,8335003
757,9218004
757,9218005
757,9802005
757,9218006
757,8381003
757,8335012
757,8335005
757,8381005
757,8335002
757,9870004
757,9802002
757,9862003
757,9862006
757,8335010
757,8335008
757,9858002
757,9870006
758,8335005
758,8335003
758,8335009
758,9218005
758,8335008
758,9218006
758,9218002
758,9802004
758,8335002
758,9218004
759,9866002
759,9866005
759,8335012
759,8381002
759,8381007
759,9862004
759,9870007
759,9862007
759,8335005
759,9866003
759,9802004
759,8335007
759,8335011
759,8335003
759,9866006
759,8381005
759,9218002
759,9866007
759,9218004
759,9866004
759,8335008
759,9218005
759,9218006
759,8335002
760,8381005
760,9866005
760,8381002
760,8335011
760,8381007
760,8335009
760,8335003
760,8335005
760,8335008
760,9866007
760,9866006
760,9866003
760,9802004
760,8335007
760,9866004
760,9866002
760,9218002
760,9218004
760,9218005
760,9218006
760,8335002
762,9866007
762,9802004
762,9218004
762,9866005
762,8335002
762,8335009
762,8381007
762,8335003
762,8335005
762,8335008
762,9218002
762,9218005
762,9218006
763,8335002
763,9866005
763,9218002
763,8335005
763,9218006
763,8335011
763,9866007
763,8335007
763,8335008
763,8335003
763,8381007
763,9218004
763,9218005
764,8335011
764,8335008
764,8335003
764,9866005
764,8335002
764,9866007
764,8335007
764,9218004
764,9218005
764,9218006
764,8381007
764,9218002
764,8335005
766,9862005
766,8335003
766,8335005
766,9866002
766,9866007
766,9866003
766,8335008
766,8335011
766,8381007
766,9866005
766,9802004
766,8381005
766,9866004
766,9218004
766,9218002
766,8381002
766,9218006
766,9218005
766,8335002
766,8335009
766,9866006
766,8335007
767,9218005
767,8335007
767,9866007
767,8381007
767,8335008
767,8335002
767,8335011
767,9218006
767,8335005
767,9218004
767,9218002
767,9866005
767,8335003
768,9218002
768,9866007
768,9866005
768,8335008
768,8335005
768,8335003
768,8335007
768,8335002
768,9218006
768,9218005
768,8381007
768,9218004
768,8335011
769,9218004
769,9218006
769,8381007
769,8335002
769,8335003
769,9218005
769,9218002
769,8335008
769,8335011
769,9866007
769,9866005
769,8335005
769,8335007
770,9218004
770,9218002
770,9218005
770,8335008
770,8381007
770,8335007
770,9866007
770,8335011
770,8335002
770,9866005
770,8335003
770,8335005
770,9218006
771,9218004
771,9218005
771,8381007
771,9218006
771,8335005
771,8335007
771,9866005
771,8335003
771,9866007
771,8335011
771,8335002
771,9218002
771,8335008
772,9866007
772,9866005
772,8335003
772,8335011
772,8335007
772,8335008
772,8335005
772,9218006
772,8335002
772,8381007
772,9218002
772,9218004
772,9218005
773,9218004
773,9218002
773,8335005
773,9866005
773,8335007
773,9866007
773,8335008
773,8335003
773,8381007
773,8335002
773,9218006
773,9218005
774,8335007
774,9218005
774,8335005
774,9218006
774,9866005
774,8381007
774,8335002
774,9866007
774,9218002
774,8335003
774,9218004
774,8335008
775,8335009
775,9218006
775,9218005
775,9866004
775,9218004
775,8335011
775,9866006
775,8381007
775,8381002
775,8335003
775,8335005
775,9866002
775,8381005
775,8335007
775,9866005
775,8335008
775,9218002
775,9866007
775,9862005
775,9866003
775,8335002
775,9802004
776,9866006
776,8381005
776,9802004
776,8335005
776,8335007
776,9218006
776,9866005
776,8381007
776,9866007
776,8335011
776,9866002
776,9218004
776,9866004
776,8381002
776,9866003
776,8335002
776,8335009
776,9218005
776,9218002
776,8335008
776,8335003
777,9218006
777,8381007
777,8335005
777,9866005
777,8335002
777,9218005
777,9866007
777,8335008
777,9218002
777,8335003
777,8335011
777,8335007
777,9218004
778,9218004
778,9218002
778,8335003
778,8335009
778,8381007
778,9866005
778,8335005
778,8335007
778,9862005
778,8335008
778,9866007
778,9802004
778,8335002
778,9218006
778,9218005
779,9218002
779,8381007
779,9866005
779,8335007
779,8335002
779,9866007
779,8335008
779,9862005
779,9218006
779,8335003
779,9218005
779,8335005
779,9218004
779,9802004
780,9218002
780,8335008
780,9866005
780,8335005
780,8335003
780,8381007
780,8335009
780,9218006
780,9218005
780,9218004
780,8335007
780,9802004
780,9866007
780,8335002
781,8335005
781,8381007
781,9802004
781,8335002
781,9218005
781,9866007
781,8335009
781,8335008
781,8335003
781,8335007
781,9218006
781,9866005
781,9218004
781,9218002
783,8335009
783,9218004
783,8335008
783,9218006
783,8381007
783,9218002
783,9862005
783,8335002
783,8335007
783,9866005
783,8335003
783,9866007
783,9218005
783,9802004
783,8335005
784,8335009
784,9218005
784,8335002
784,9218002
784,8381007
784,8335007
784,8335008
784,8335003
784,9802004
784,9218004
784,9866007
784,9218006
784,8335005
784,9866005
785,9218004
785,8335002
785,9218002
785,8335005
785,9218006
785,8335008
785,9218005
786,9218006
786,8335009
786,9218005
786,9218002
786,9218004
786,8335005
786,8335002
786,8335008
838,8569003
838,8569002
838,8565007
838,8565006
838,8565005
838,9218003
838,8335002
838,9218004
838,9218005
838,9218006
838,8335005
838,8335012
838,8386002
838,8386003
838,9218002
838,8386006
838,8335008
838,8335009
838,9746002
838,8569004
838,9746003
838,9746004
838,9746006
838,8565002
838,8565003
838,8335004
838,8335003
838,8565004
838,8386005
839,9218002
839,9218003
839,9218004
839,9218005
839,9218006
839,9282002
839,9282003
839,9282004
839,9282005
839,9299003
839,9299005
839,8335008
839,8335010
839,8335005
839,8335003
839,8335009
839,8386006
839,8335012
839,8335002
839,8386002
839,8386003
839,8386005
839,9746002
839,9746003
839,9746004
839,9746006
839,9746007
839,8335004
839,8565002
839,8565003
839,8565004
839,8565005
839,8565006
839,8565007
839,8569002
839,8569003
839,8569004
839,8569006
839,8569007
840,8565006
840,8335010
840,8335009
840,9746007
840,9282004
840,9282003
840,9218006
840,9218005
840,8386002
840,9746006
840,8335005
840,9746004
840,9218004
840,9746003
840,8335012
840,9282002
840,9218003
840,8335003
840,9218002
840,8569007
840,8569006
840,9282005
840,9746002
840,8386006
840,8335002
840,8386005
840,8335004
840,8565005
840,8335008
840,9299005
840,8569004
840,8569003
840,8569002
840,8565007
840,9299003
840,8386003
840,8565004
840,8565003
840,8565002
841,8569007
841,9218002
841,8565005
841,8386002
841,8386005
841,9218004
841,8335010
841,9218005
841,8565003
841,9218006
841,8386006
841,8335002
841,9746006
841,8335009
841,8565002
841,9299003
841,8565007
841,8335003
841,9282004
841,8335012
841,8565006
841,9282002
841,8335005
841,8565004
841,8569006
841,9746004
841,9746002
841,8569003
841,8569002
841,8335008
841,9282003
841,9746003
842,9282004
842,9282003
842,9282002
842,9218006
842,8335002
842,9218005
842,8335003
842,9218004
842,9218002
842,8569007
842,8569006
842,8569003
842,8569002
842,8335010
842,8565007
842,8335012
842,8565005
842,8565004
842,8565003
842,9746002
842,8565002
842,8386006
842,8386005
842,8386002
842,8335009
842,8335005
842,8335008
842,9746006
842,9746004
842,9746003
842,9299003
842,8565006
843,8565004
843,8565005
843,9746003
843,9746004
843,9299002
843,8565007
843,8565006
843,9299003
843,9299004
843,9746006
843,8569002
843,8569003
843,8569006
843,8569007
843,8335010
843,9746007
843,9218002
843,9299005
843,8335002
843,8335012
843,8565002
843,8335008
843,8565003
843,8335005
843,8386006
843,9218004
843,9218005
843,9218006
843,8335003
843,9282002
843,9282003
843,8386005
843,9746002
843,9282004
843,9282005
843,8386002
844,9299002
844,8569006
844,9282005
844,8569007
844,8335012
844,9218002
844,8569003
844,8569002
844,8565007
844,9282003
844,8565006
844,8565005
844,8565004
844,8565003
844,8565002
844,9218004
844,9746007
844,9746006
844,9746004
844,9746003
844,9746002
844,8386006
844,8386005
844,8335005
844,9218005
844,8335008
844,8386002
844,9282002
844,8335010
844,8335003
844,8335002
844,8335009
844,9218006
844,9299005
844,9299004
844,9299003
844,9282004
845,8386006
845,9218006
845,9746002
845,8386005
845,8335007
845,8335005
845,8335012
845,9218002
845,9746003
845,9746004
845,8335009
845,9218005
845,8573003
845,8573004
845,8569003
845,9746006
845,8573005
845,8573002
845,8569002
845,8573006
845,9218004
845,8573007
845,8335008
845,8335002
845,8335003
846,8573006
846,8335008
846,8573005
846,8335005
846,8573003
846,8569007
846,8569006
846,8569004
846,8569003
846,8386005
846,8335009
846,8386003
846,9746002
846,8335012
846,9746006
846,8569002
846,9746007
846,8386002
846,8386006
846,9218006
846,9218005
846,8335004
846,9218004
846,9218003
846,8573004
846,9746004
846,9746003
846,8335002
846,9218002
846,8573007
846,8335003
846,8335010
847,9746003
847,8386005
847,8386002
847,8335005
847,9746002
847,8335008
847,8335002
847,8335012
847,9746007
847,8335009
847,9746006
847,8335003
847,8386006
847,9218006
847,9218005
847,9218004
847,9218002
847,9746004
847,8569007
847,8569006
847,8569003
847,8569002
847,8565007
847,8565006
847,8335010
847,8565005
847,8565004
847,8565003
847,8565002
848,8569003
848,8569006
848,8569007
848,9218002
848,9218004
848,9218005
848,9218006
848,8335003
848,9282002
848,8335002
848,8335005
848,8335010
848,9282003
848,9282004
848,9282005
848,9291002
848,8335008
848,8561004
848,8335009
848,8386007
848,8386002
848,8335012
848,9291003
848,8386004
848,9291004
848,9291005
848,8386006
848,9746002
848,9746003
848,9746004
848,9746006
848,9746007
848,8561003
848,8561006
848,8561007
848,8569002
849,8335012
849,8335002
849,9218002
849,9218004
849,8335010
849,9218005
849,9282002
849,9218006
849,9282003
849,8335005
849,8335009
849,9291005
849,9282004
849,8335008
849,9282005
849,9291002
849,8386002
849,9291003
849,8386004
849,8386006
849,9291004
849,8335003
849,8386007
849,9746002
849,9746003
849,9746004
849,9746006
849,9746007
849,8561003
849,8561004
849,8561006
849,8561007
849,8569002
849,8569003
849,8569006
849,8569007
850,8335010
850,9746003
850,9746002
850,8386007
850,8386006
850,8335003
850,8335005
850,8386005
850,8386004
850,8386002
850,8561004
850,8335012
850,9291005
850,8569006
850,8335009
850,8335002
850,8569003
850,9282004
850,9291004
850,9291003
850,9291002
850,9282005
850,9282003
850,9282002
850,9218006
850,9218005
850,9218004
850,9218002
850,8569007
850,8569002
850,8561007
850,8561006
850,8335008
850,8561005
850,8561003
850,8561002
850,9746007
850,9746006
850,9746004
851,8569006
851,8569003
851,8561007
851,8561006
851,8561005
851,8335005
851,8561004
851,9291005
851,8569002
851,8335012
851,8335010
851,9746006
851,8335002
851,8335003
851,9291004
851,9291003
851,9291002
851,9282005
851,9282004
851,9282003
851,8386002
851,8386004
851,8386005
851,8386006
851,9218006
851,9218004
851,9218005
851,9218002
851,9746007
851,8561002
851,8386007
851,9746002
851,8335008
851,9746003
851,8561003
851,9282002
851,9746004
851,8569007
852,8335007
852,8561005
852,8573007
852,8573006
852,8335005
852,8569002
852,8573005
852,8335002
852,8335011
852,8335003
852,9746004
852,9746006
852,8561004
852,9746003
852,8335008
852,8573004
852,9746002
852,8573003
852,8561003
852,8386007
852,8386006
852,9218005
852,8573002
852,8335012
852,8569003
852,8386005
852,9218006
852,8386004
852,8335009
852,9218004
852,9218002
852,8569006
853,8561003
853,8561002
853,9746006
853,9746004
853,9746003
853,9746002
853,8386007
853,8386006
853,8386005
853,8335003
853,8386004
853,9218004
853,9218005
853,8335009
853,9218006
853,8573004
853,9218002
853,8573002
853,8569006
853,8569003
853,8569002
853,8335008
853,8335002
853,8335007
853,8335005
853,8335012
853,8335011
853,8573003
853,8573005
853,8573006
853,8573007
853,8561005
853,8561004
854,8386006
854,9218002
854,8573007
854,8386007
854,8573006
854,8573005
854,9746004
854,8573004
854,8335011
854,9746002
854,8335012
854,9746006
854,8335005
854,8335008
854,8573002
854,9746003
854,8335007
854,8335002
854,8561003
854,8569006
854,8386004
854,8335009
854,8386005
854,8561004
854,8335003
854,9218006
854,8573003
854,8569003
854,9218005
854,8569002
854,9218004
855,8335012
855,10494003
855,8335008
855,10494007
855,9762007
855,8335003
855,9218002
855,9762005
855,8335007
855,10494006
855,9762003
855,9218006
855,10494005
855,9218005
855,8335004
855,8335002
855,8335005
855,9762004
855,9218004
855,10494004
855,9762006
855,9762002
855,9218003
855,10494002
855,10498007
855,10498006
855,10498005
855,10498004
855,10498003
855,10498002
855,10503007
855,10503006
855,10503005
855,10503004
855,10503003
855,10503002
855,10507007
855,10507005
855,10507004
855,10507003
855,10507002
856,10494005
856,10494002
856,10494004
856,9762004
856,9762005
856,8335008
856,8335005
856,10498007
856,10494007
856,10498006
856,9762006
856,10498005
856,9218006
856,10498004
856,8335007
856,10498003
856,9218005
856,10498002
856,10494006
856,10503007
856,9762003
856,10503006
856,9218004
856,10503005
856,8335003
856,10503004
856,8335012
856,10503003
856,8335002
856,9218003
856,10507007
856,9218002
856,10507005
856,10494003
856,10507004
856,8335004
856,10507003
856,9762007
856,10503002
856,10507002
856,9762002
857,10494002
857,10498006
857,9762005
857,10507002
857,10507003
857,8335008
857,9218003
857,10498002
857,10507004
857,10507005
857,8335003
857,8335007
857,10503004
857,10503005
857,9762004
857,10498005
857,10494003
857,8335004
857,9762003
857,10507007
857,8335005
857,10503002
857,9762007
857,9218002
857,10494007
857,10494006
857,9218006
857,8335012
857,10498004
857,9762006
857,10494005
857,8335002
857,9218005
857,10503007
857,10503003
857,10498007
857,9218004
857,10503006
857,10498003
857,9762002
857,10494004
858,8335003
858,10494006
858,8335004
858,9762003
858,10494004
858,9218006
858,9762006
858,9218005
858,9218004
858,9218003
858,10494002
858,9762007
858,9218002
858,10498007
858,10494007
858,10494005
858,10498006
858,10498005
858,10498004
858,10498003
858,8335002
858,10498002
858,10503007
858,8335012
858,10503006
858,10503005
858,8335008
858,10503004
858,10494003
858,10503003
858,10503002
858,10507007
858,8335005
858,10507005
858,10507004
858,9762004
858,10507003
858,9762005
858,10507002
858,9762002
858,8335007
859,10498002
859,10503007
859,10503004
859,10494002
859,9218005
859,10498004
859,10494003
859,10503003
859,9762006
859,9762007
859,10498005
859,10494004
859,10494005
859,10498003
859,9762003
859,10507007
859,10494006
859,8335002
859,10503006
859,8335005
859,10507005
859,9218002
859,8335003
859,10498006
859,8335008
859,10507004
859,9218003
859,9762004
859,9762005
859,9218006
859,10507003
859,8335007
859,8335012
859,10503005
859,8335004
859,10503002
859,9218004
859,10507002
859,10494007
859,10498007
859,9762002
860,10503002
860,10494004
860,10498006
860,8335002
860,10507007
860,10503007
860,10494007
860,9762003
860,10494003
860,8335008
860,10507005
860,10498005
860,10503006
860,8335003
860,8335005
860,8335007
860,10507004
860,9762002
860,9762007
860,10503005
860,10498004
860,9218002
860,10507003
860,10494002
860,9218004
860,9218005
860,10503004
860,9218006
860,10507002
860,10498003
860,9762006
860,10494006
860,10498007
860,10503003
860,8335012
860,9762005
860,10498002
860,10494005
860,9762004
861,9218004
861,10503006
861,10507007
861,8335012
861,10507003
861,10507004
861,10507005
861,8335005
861,8335004
861,10494005
861,9218006
861,9762006
861,9762005
861,8335002
861,10498003
861,10498005
861,10494006
861,10503007
861,10494003
861,9762003
861,10498004
861,8335007
861,9218005
861,10494007
861,10503003
861,8335008
861,10494004
861,9762007
861,9218002
861,10503004
861,10494002
861,9218003
861,9762002
861,10498007
861,10503005
861,10498002
861,10503002
861,10498006
861,9762004
861,10507002
861,8335003
862,8335002
862,10507007
862,10503007
862,8335003
862,9762006
862,10503002
862,10494005
862,8335007
862,8335008
862,8335004
862,8335005
862,10507005
862,10507004
862,9762005
862,10507003
862,10507002
