datasheet_id,keyword,model,is_faction_keyword
714,Grenades,,FALSE
714,Officer,,FALSE
714,Sergeant Harker,,FALSE
716,Astra Militarum,,TRUE
716,Infantry,,FALSE
716,Character,,FALSE
716,Imperium,,FALSE
716,Officer,,FALSE
716,Commissar,,FALSE
719,Astra Militarum,,TRUE
719,Infantry,ALL MODELS,FALSE
719,Officer,TEMPESTOR PRIME,FALSE
719,Imperium,ALL MODELS,FALSE
719,Grenades,ALL MODELS,FALSE
719,Militarum Tempestus,ALL MODELS,FALSE
719,Command Squad,ALL MODELS,FALSE
719,Character,TEMPESTOR PRIME,FALSE
721,Astra Militarum,,TRUE
721,Vehicle,,FALSE
721,Imperium,,FALSE
721,Squadron,,FALSE
721,Transport,,FALSE
721,Taurox Prime,,FALSE
721,Dedicated Transport,,FALSE
722,Astra Militarum,,TRUE
722,Ogryn Squad,,FALSE
722,Ogryn,,FALSE
722,Imperium,,FALSE
722,Grenades,,FALSE
722,Infantry,,FALSE
723,Astra Militarum,,TRUE
723,Ogryn,,FALSE
723,Imperium,,FALSE
723,Bullgryn Squad,,FALSE
723,Grenades,,FALSE
723,Infantry,,FALSE
724,Astra Militarum,,TRUE
724,Ratlings,,FALSE
724,Infantry,,FALSE
724,Imperium,,FALSE
725,Astra Militarum,,TRUE
725,Ogryn,,FALSE
725,Loyal Protector,,FALSE
725,Grenades,,FALSE
725,Epic Hero,,FALSE
725,Character,,FALSE
725,Nork Deddog,,FALSE
725,Imperium,,FALSE
725,Infantry,,FALSE
727,Astra Militarum,,TRUE
727,Vehicle,,FALSE
727,Fly,,FALSE
727,Aircraft,,FALSE
727,Imperium,,FALSE
727,Valkyrie,,FALSE
727,Transport,,FALSE
728,Astra Militarum,,TRUE
728,Imperium,,FALSE
728,Atlas Recovery Vehicle,,FALSE
728,Smoke,,FALSE
728,Vehicle,,FALSE
728,Squadron,,FALSE
729,Astra Militarum,,TRUE
729,Vehicle,,FALSE
729,Imperium,,FALSE
729,Smoke,,FALSE
729,Salamander Command Vehicle,,FALSE
729,Squadron,,FALSE
730,Astra Militarum,,TRUE
730,Hades Breaching Drill,,FALSE
730,Imperium,,FALSE
730,Vehicle,,FALSE
731,Astra Militarum,,TRUE
731,Transport,,FALSE
731,Smoke,,FALSE
731,Centaur Light Carrier,,FALSE
731,Squadron,,FALSE
731,Imperium,,FALSE
731,Vehicle,,FALSE
733,Astra Militarum,,TRUE
733,Squadron,,FALSE
733,Smoke,,FALSE
733,Trojan Support Vehicle,,FALSE
733,Imperium,,FALSE
733,Vehicle,,FALSE
735,Astra Militarum,,TRUE
735,Vehicle,,FALSE
735,Imperium,,FALSE
735,Squadron,,FALSE
735,Smoke,,FALSE
735,Salamander Scout Vehicle,,FALSE
736,Astra Militarum,,TRUE
736,Mounted,,FALSE
736,Regiment,,FALSE
736,Imperium,,FALSE
736,Tauros Assault Vehicle,,FALSE
736,Tauros,,FALSE
737,Astra Militarum,,TRUE
737,Tauros Venator,,FALSE
737,Mounted,,FALSE
737,Regiment,,FALSE
737,Imperium,,FALSE
737,Tauros,,FALSE
739,Astra Militarum,,TRUE
739,Armageddon-pattern Medusa,,FALSE
739,Smoke,,FALSE
739,Squadron,,FALSE
739,Vehicle,,FALSE
739,Artillery,,FALSE
739,Imperium,,FALSE
740,Astra Militarum,,TRUE
740,Squadron,,FALSE
740,Colossus,,FALSE
740,Smoke,,FALSE
740,Imperium,,FALSE
740,Vehicle,,FALSE
741,Astra Militarum,,TRUE
741,Imperium,,FALSE
741,Vehicle,,FALSE
741,Cyclops Demolition Vehicle,,FALSE
743,Astra Militarum,,TRUE
743,Earthshaker Carriage Battery,,FALSE
743,Grenades,,FALSE
743,Regiment,,FALSE
743,Imperium,,FALSE
743,Artillery,,FALSE
743,Infantry,,FALSE
744,Astra Militarum,,TRUE
744,Imperium,,FALSE
744,Artillery,,FALSE
744,Squadron,,FALSE
744,Smoke,,FALSE
744,Griffon Mortar Carrier,,FALSE
744,Vehicle,,FALSE
745,Astra Militarum,,TRUE
745,Heavy Mortar Team,,FALSE
745,Regiment,,FALSE
745,Grenades,,FALSE
745,Imperium,,FALSE
745,Artillery,,FALSE
745,Infantry,,FALSE
746,Astra Militarum,,TRUE
746,Heavy Quad Launcher Team,,FALSE
746,Infantry,,FALSE
746,Artillery,,FALSE
746,Imperium,,FALSE
746,Regiment,,FALSE
746,Grenades,,FALSE
747,Astra Militarum,,TRUE
747,Imperium,,FALSE
747,Hydra Platform,,FALSE
747,Artillery,,FALSE
747,Fortification,,FALSE
751,Astra Militarum,,TRUE
751,Smoke,,FALSE
751,Squadron,,FALSE
751,Malcador Annihilator,,FALSE
751,Imperium,,FALSE
751,Vehicle,,FALSE
752,Astra Militarum,,TRUE
752,Imperium,,FALSE
752,Vehicle,,FALSE
752,Malcador Defender,,FALSE
752,Smoke,,FALSE
752,Squadron,,FALSE
753,Astra Militarum,,TRUE
753,Malcador,,FALSE
753,Smoke,,FALSE
753,Squadron,,FALSE
753,Imperium,,FALSE
753,Vehicle,,FALSE
754,Astra Militarum,,TRUE
754,Malcador Infernus,,FALSE
754,Squadron,,FALSE
754,Imperium,,FALSE
754,Vehicle,,FALSE
754,Smoke,,FALSE
755,Astra Militarum,,TRUE
755,Imperium,,FALSE
755,Fortification,,FALSE
755,Manticore Platform,,FALSE
755,Artillery,,FALSE
756,Astra Militarum,,TRUE
756,Medusa Carriage Battery,,FALSE
756,Regiment,,FALSE
756,Grenades,,FALSE
756,Imperium,,FALSE
756,Artillery,,FALSE
756,Infantry,,FALSE
757,Astra Militarum,,TRUE
757,Artillery,,FALSE
757,Infantry,,FALSE
757,Imperium,,FALSE
757,Rapier Laser Destroyer Battery,,FALSE
757,Regiment,,FALSE
757,Grenades,,FALSE
758,Astra Militarum,,TRUE
758,Imperium,,FALSE
758,Sabre Weapons Battery,,FALSE
758,Artillery,,FALSE
758,Fortification,,FALSE
759,Astra Militarum,,TRUE
759,Imperium,,FALSE
759,Regiment,,FALSE
759,Walker,,FALSE
759,Squadron,,FALSE
759,Smoke,,FALSE
759,Vehicle,,FALSE
759,Sentinel Powerlifter,,FALSE
760,Astra Militarum,,TRUE
760,Squadron,,FALSE
760,Smoke,,FALSE
760,Stygies Destroyer Tank Hunter,,FALSE
760,Imperium,,FALSE
760,Vehicle,,FALSE
762,Astra Militarum,,TRUE
762,Vehicle,,FALSE
762,Imperium,,FALSE
762,Tarantula Battery,,FALSE
763,Astra Militarum,,TRUE
763,Smoke,,FALSE
763,Vehicle,,FALSE
763,Titanic,,FALSE
763,Imperium,,FALSE
763,Stormblade,,FALSE
764,Astra Militarum,,TRUE
764,Imperium,,FALSE
764,Smoke,,FALSE
764,Arkurian Stormhammer,,FALSE
764,Titanic,,FALSE
764,Vehicle,,FALSE
766,Astra Militarum,,TRUE
766,Crassus,,FALSE
766,Vehicle,,FALSE
766,Imperium,,FALSE
766,Squadron,,FALSE
766,Transport,,FALSE
766,Smoke,,FALSE
767,Astra Militarum,,TRUE
767,Titanic,,FALSE
767,Dominus Armoured Siege Bombard,,FALSE
767,Imperium,,FALSE
767,Vehicle,,FALSE
767,Smoke,,FALSE
768,Astra Militarum,,TRUE
768,Gorgon Heavy Transport,,FALSE
768,Transport,,FALSE
768,Smoke,,FALSE
768,Vehicle,,FALSE
768,Titanic,,FALSE
768,Imperium,,FALSE
769,Astra Militarum,,TRUE
769,Macharius,,FALSE
769,Smoke,,FALSE
769,Imperium,,FALSE
769,Titanic,,FALSE
769,Vehicle,,FALSE
770,Astra Militarum,,TRUE
770,Macharius Omega,,FALSE
770,Smoke,,FALSE
770,Imperium,,FALSE
770,Vehicle,,FALSE
770,Titanic,,FALSE
771,Astra Militarum,,TRUE
771,Smoke,,FALSE
771,Vehicle,,FALSE
771,Macharius Vanquisher,,FALSE
771,Titanic,,FALSE
771,Imperium,,FALSE
772,Astra Militarum,,TRUE
772,Titanic,,FALSE
772,Macharius Vulcan,,FALSE
772,Smoke,,FALSE
772,Imperium,,FALSE
772,Vehicle,,FALSE
773,Astra Militarum,,TRUE
773,Aircraft,,FALSE
773,Imperium,,FALSE
773,Marauder Bomber,,FALSE
773,Vehicle,,FALSE
773,Titanic,,FALSE
773,Fly,,FALSE
774,Astra Militarum,,TRUE
774,Fly,,FALSE
774,Vehicle,,FALSE
774,Titanic,,FALSE
774,Aircraft,,FALSE
774,Imperium,,FALSE
774,Marauder Destroyer,,FALSE
775,Astra Militarum,,TRUE
775,Imperium,,FALSE
775,Minotaur,,FALSE
775,Smoke,,FALSE
775,Transport,,FALSE
775,Squadron,,FALSE
775,Artillery,,FALSE
775,Vehicle,,FALSE
776,Astra Militarum,,TRUE
776,Squadron,,FALSE
776,Vehicle,,FALSE
776,Smoke,,FALSE
776,Imperium,,FALSE
776,Praetor,,FALSE
777,Astra Militarum,,TRUE
777,Titanic,,FALSE
777,Imperium,,FALSE
777,Vehicle,,FALSE
777,Smoke,,FALSE
777,Valdor,,FALSE
778,Astra Militarum,,TRUE
778,Transport,,FALSE
778,Fly,,FALSE
778,Vehicle,,FALSE
778,Aircraft,,FALSE
778,Aquila Lander,,FALSE
778,Imperium,,FALSE
779,Astra Militarum,,TRUE
779,Aircraft,,FALSE
779,Arvus Lighter,,FALSE
779,Transport,,FALSE
779,Imperium,,FALSE
779,Fly,,FALSE
779,Vehicle,,FALSE
780,Astra Militarum,,TRUE
780,Aircraft,,FALSE
780,Avenger Strike Fighter,,FALSE
780,Imperium,,FALSE
780,Fly,,FALSE
780,Vehicle,,FALSE
781,Astra Militarum,,TRUE
781,Voss-pattern Lightning,,FALSE
781,Imperium,,FALSE
781,Aircraft,,FALSE
781,Fly,,FALSE
781,Vehicle,,FALSE
783,Astra Militarum,,TRUE
783,Fly,,FALSE
783,Vehicle,,FALSE
783,Imperium,,FALSE
783,Transport,,FALSE
783,Vendetta Gunship,,FALSE
783,Aircraft,,FALSE
784,Astra Militarum,,TRUE
784,Vehicle,,FALSE
784,Fly,,FALSE
784,Aircraft,,FALSE
784,Imperium,,FALSE
784,Vulture Gunship,,FALSE
785,Unaligned,,TRUE
785,Unaligned Forces,,TRUE
785,Fortification,,FALSE
785,Titanic,,FALSE
785,Vehicle,,FALSE
785,Imperial Fortress Walls,,FALSE
785,Towering,,FALSE
785,Transport,,FALSE
786,Unaligned,,TRUE
786,Unaligned Forces,,TRUE
786,Fortification,,FALSE
786,Vehicle,,FALSE
786,Primaris Redoubt,,FALSE
838,Adeptus Mechanicus,,TRUE
838,Monster,,FALSE
838,Belisarius Cawl,,FALSE
838,Cult Mechanicus,,FALSE
838,Tech-Priest,,FALSE
838,Imperium,,FALSE
838,Epic Hero,,FALSE
838,Character,,FALSE
839,Adeptus Mechanicus,,TRUE
839,Character,,FALSE
839,Cult Mechanicus,,FALSE
839,Dominus,,FALSE
839,Imperium,,FALSE
839,Tech-Priest,,FALSE
839,Infantry,,FALSE
840,Adeptus Mechanicus,,TRUE
840,Cult Mechanicus,,FALSE
840,Character,,FALSE
840,Enginseer,,FALSE
840,Tech-Priest,,FALSE
840,Infantry,,FALSE
840,Imperium,,FALSE
841,Adeptus Mechanicus,,TRUE
841,Infantry,,FALSE
841,Breachers,,FALSE
841,Cult Mechanicus,,FALSE
841,Imperium,,FALSE
841,Kataphron,,FALSE
842,Adeptus Mechanicus,,TRUE
842,Cult Mechanicus,,FALSE
842,Imperium,,FALSE
842,Infantry,,FALSE
842,Destroyers,,FALSE
842,Kataphron,,FALSE
843,Adeptus Mechanicus,,TRUE
843,Cult Mechanicus,,FALSE
843,Infantry,,FALSE
843,Imperium,,FALSE
843,Electro-Priests,,FALSE
843,Fulgurite,,FALSE
844,Adeptus Mechanicus,,TRUE
844,Infantry,,FALSE
844,Imperium,,FALSE
844,Cult Mechanicus,,FALSE
844,Corpuscarii,,FALSE
844,Electro-Priests,,FALSE
845,Adeptus Mechanicus,,TRUE
845,Walker,,FALSE
845,Vehicle,,FALSE
845,Imperium,,FALSE
845,Legio Cybernetica,,FALSE
845,Kastelan Robots,,FALSE
846,Adeptus Mechanicus,,TRUE
846,Infantry,,FALSE
846,Character,,FALSE
846,Imperium,,FALSE
846,Legio Cybernetica,,FALSE
846,Tech-Priest,,FALSE
846,Cybernetica Datasmith,,FALSE
847,Adeptus Mechanicus,,TRUE
847,Imperium,,FALSE
847,Cult Mechanicus,,FALSE
847,Servitors,,FALSE
847,Infantry,,FALSE
848,Adeptus Mechanicus,,TRUE
848,Battleline,,FALSE
848,Imperium,,FALSE
848,Skitarii,,FALSE
848,Rangers,,FALSE
848,Infantry,,FALSE
849,Adeptus Mechanicus,,TRUE
849,Skitarii,,FALSE
849,Vanguard,,FALSE
849,Battleline,,FALSE
849,Infantry,,FALSE
849,Imperium,,FALSE
850,Adeptus Mechanicus,,TRUE
850,Skitarii,,FALSE
850,Infiltrators,,FALSE
850,Infantry,,FALSE
850,Imperium,,FALSE
850,Sicarian,,FALSE
851,Adeptus Mechanicus,,TRUE
851,Imperium,,FALSE
851,Sicarian,,FALSE
851,Skitarii,,FALSE
851,Ruststalkers,,FALSE
851,Infantry,,FALSE
852,Adeptus Mechanicus,,TRUE
852,Ironstrider Ballistarii,,FALSE
852,Skitarii,,FALSE
852,Imperium,,FALSE
852,Smoke,,FALSE
852,Vehicle,,FALSE
852,Walker,,FALSE
853,Adeptus Mechanicus,,TRUE
853,Dragoons With Taser Lances,,FALSE
853,Smoke,,FALSE
853,Walker,,FALSE
853,Vehicle,,FALSE
853,Imperium,,FALSE
853,Skitarii,,FALSE
853,Sydonian,,FALSE
854,Adeptus Mechanicus,,TRUE
854,Skitarii,,FALSE
854,Vehicle,,FALSE
854,Walker,,FALSE
854,Imperium,,FALSE
854,Smoke,,FALSE
854,Onager Dunecrawler,,FALSE
855,Imperial Knights,,TRUE
855,Vehicle,,FALSE
855,Knight Paladin,,FALSE
855,Imperium,,FALSE
855,Character,,FALSE
855,Questoris,,FALSE
855,Towering,,FALSE
855,Titanic,,FALSE
855,Walker,,FALSE
856,Imperial Knights,,TRUE
856,Walker,,FALSE
856,Knight Errant,,FALSE
856,Imperium,,FALSE
856,Character,,FALSE
856,Questoris,,FALSE
856,Towering,,FALSE
856,Titanic,,FALSE
856,Vehicle,,FALSE
857,Imperial Knights,,TRUE
857,Titanic,,FALSE
857,Questoris,,FALSE
857,Vehicle,,FALSE
857,Walker,,FALSE
857,Knight Warden,,FALSE
857,Imperium,,FALSE
857,Character,,FALSE
857,Towering,,FALSE
858,Imperial Knights,,TRUE
858,Knight Gallant,,FALSE
858,Vehicle,,FALSE
858,Walker,,FALSE
858,Titanic,,FALSE
858,Towering,,FALSE
858,Questoris,,FALSE
858,Character,,FALSE
858,Imperium,,FALSE
859,Imperial Knights,,TRUE
859,Knight Crusader,,FALSE
859,Vehicle,,FALSE
859,Walker,,FALSE
859,Titanic,,FALSE
859,Towering,,FALSE
859,Questoris,,FALSE
859,Character,,FALSE
859,Imperium,,FALSE
860,Imperial Knights,,TRUE
860,Titanic,,FALSE
860,Towering,,FALSE
860,Imperium,,FALSE
860,Acastus,,FALSE
860,Knight Porphyrion,,FALSE
860,Vehicle,,FALSE
860,Walker,,FALSE
861,Imperial Knights,,TRUE
861,Towering,,FALSE
861,Imperium,,FALSE
861,Walker,,FALSE
861,Titanic,,FALSE
861,Vehicle,,FALSE
861,Cerastus,,FALSE
861,Knight Acheron,,FALSE
861,Character,,FALSE
862,Imperial Knights,,TRUE
862,Cerastus,,FALSE
862,Walker,,FALSE
862,Knight Atrapos,,FALSE
862,Titanic,,FALSE
862,Towering,,FALSE
862,Vehicle,,FALSE
862,Character,,FALSE
862,Imperium,,FALSE
863,Imperial Knights,,TRUE
863,Character,,FALSE
863,Walker,,FALSE
863,Vehicle,,FALSE
863,Imperium,,FALSE
863,Knight Castigator,,FALSE
863,Cerastus,,FALSE
863,Towering,,FALSE
863,Titanic,,FALSE
864,Imperial Knights,,TRUE
864,Walker,,FALSE
864,Character,,FALSE
864,Vehicle,,FALSE
864,Titanic,,FALSE
864,Imperium,,FALSE
864,Cerastus,,FALSE
864,Knight Lancer,,FALSE
864,Towering,,FALSE
865,Imperial Knights,,TRUE
865,Vehicle,,FALSE
865,Towering,,FALSE
865,Imperium,,FALSE
865,Knight Magaera,,FALSE
865,Questoris,,FALSE
865,Titanic,,FALSE
865,Character,,FALSE
865,Walker,,FALSE
866,Imperial Knights,,TRUE
866,Knight Styrix,,FALSE
866,Imperium,,FALSE
866,Towering,,FALSE
866,Titanic,,FALSE
866,Character,,FALSE
866,Questoris,,FALSE
866,Walker,,FALSE
866,Vehicle,,FALSE
867,Adeptus Titanicus,,TRUE
867,Towering,,FALSE
867,Vehicle,,FALSE
867,Walker,,FALSE
867,Titanic,,FALSE
867,Imperium,,FALSE
867,Warhound Titan,,FALSE
868,Adeptus Titanicus,,TRUE
868,Vehicle,,FALSE
868,Imperium,,FALSE
868,Towering,,FALSE
868,Titanic,,FALSE
868,Walker,,FALSE
868,Reaver Titan,,FALSE
869,Adeptus Titanicus,,TRUE
869,Imperium,,FALSE
869,Towering,,FALSE
869,Titanic,,FALSE
869,Walker,,FALSE
869,Vehicle,,FALSE
869,Warlord Titan,,FALSE
870,Agents of the Imperium,,TRUE
870,Infantry,,FALSE
870,Character,,FALSE
870,Epic Hero,,FALSE
870,Smoke,,FALSE
870,Imperium,,FALSE
870,Officio Assassinorum,,FALSE
870,Vindicare Assassin,,FALSE
871,Agents of the Imperium,,TRUE
871,Callidus Assassin,,FALSE
871,Infantry,,FALSE
871,Character,,FALSE
871,Epic Hero,,FALSE
871,Imperium,,FALSE
871,Officio Assassinorum,,FALSE
872,Agents of the Imperium,,TRUE
872,Epic Hero,,FALSE
872,Infantry,,FALSE
872,Character,,FALSE
872,Grenades,,FALSE
872,Imperium,,FALSE
872,Officio Assassinorum,,FALSE
872,Eversor Assassin,,FALSE
873,Agents of the Imperium,,TRUE
873,Character,,FALSE
873,Infantry,,FALSE
873,Culexus Assassin,,FALSE
873,Officio Assassinorum,,FALSE
873,Imperium,,FALSE
873,Grenades,,FALSE
873,Epic Hero,,FALSE
874,Agents of the Imperium,,TRUE
874,Inquisitor,,FALSE
874,Greyfax,,FALSE
874,Grenades,,FALSE
874,Ordo Hereticus,,FALSE
874,Psyker,,FALSE
874,Epic Hero,,FALSE
874,Character,,FALSE
874,Infantry,,FALSE
874,Imperium,,FALSE
875,Agents of the Imperium,,TRUE
875,Ordo Hereticus,,FALSE
875,Inquisitor,,FALSE
875,Epic Hero,,FALSE
875,Character,,FALSE
875,Walker,,FALSE
875,Vehicle,,FALSE
875,Karamazov,,FALSE
875,Imperium,,FALSE
876,Agents of the Imperium,,TRUE
876,Coteaz,,FALSE
876,Inquisitor,,FALSE
876,Ordo Malleus,,FALSE
876,Imperium,,FALSE
876,Psyker,,FALSE
876,Infantry,,FALSE
876,Character,,FALSE
876,Epic Hero,,FALSE
877,Agents of the Imperium,,TRUE
877,Infantry,,FALSE
877,Inquisitor,,FALSE
877,Imperium,,FALSE
877,Grenades,,FALSE
877,Character,,FALSE
882,Adeptus Custodes,,TRUE
882,Custodian Guard,,FALSE
882,Imperium,,FALSE
882,Battleline,,FALSE
882,Infantry,,FALSE
883,Adeptus Custodes,,TRUE
883,Vehicle,,FALSE
883,Imperium,,FALSE
883,Venerable Contemptor Dreadnought,,FALSE
883,Walker,,FALSE
884,Adeptus Custodes,,TRUE
884,Transport,,FALSE
884,Imperium,,FALSE
884,Vehicle,,FALSE
884,Venerable Land Raider,,FALSE
884,Smoke,,FALSE
889,Astra Militarum,,TRUE
889,Infantry,,FALSE
889,Character,,FALSE
889,Psyker,,FALSE
889,Imperium,,FALSE
889,Primaris Psyker,,FALSE
894,Adepta Sororitas,,TRUE
894,Infantry,,FALSE
894,Imperium,,FALSE
894,Crusaders,,FALSE
895,Adepta Sororitas,,TRUE
895,Death Cult Assassins,,FALSE
895,Infantry,,FALSE
895,Imperium,,FALSE
896,Adepta Sororitas,,TRUE
896,Infantry,,FALSE
896,Imperium,,FALSE
896,Penitent,,FALSE
896,Arco-flagellants,,FALSE
897,Adepta Sororitas,,TRUE
897,Penitent Engines,,FALSE
897,Vehicle,,FALSE
897,Walker,,FALSE
897,Penitent,,FALSE
897,Imperium,,FALSE
898,Adepta Sororitas,,TRUE
898,Character,SAINT CELESTINE,FALSE
898,Imperium,ALL MODELS,FALSE
898,Fly,ALL MODELS,FALSE
898,Jump Pack,ALL MODELS,FALSE
898,Infantry,ALL MODELS,FALSE
898,Saint Celestine,SAINT CELESTINE,FALSE
898,Epic Hero,SAINT CELESTINE,FALSE
898,Grenades,ALL MODELS,FALSE
899,Adepta Sororitas,,TRUE
899,Grenades,,FALSE
899,Canoness,,FALSE
899,Imperium,,FALSE
899,Infantry,,FALSE
899,Character,,FALSE
900,Adepta Sororitas,,TRUE
900,Infantry,,FALSE
900,Grenades,,FALSE
900,Imagifier,,FALSE
900,Imperium,,FALSE
900,Character,,FALSE
901,Adepta Sororitas,,TRUE
901,Infantry,,FALSE
901,Character,,FALSE
901,Imperium,,FALSE
901,Hospitaller,,FALSE
902,Adepta Sororitas,,TRUE
902,Dialogus,,FALSE
902,Character,,FALSE
902,Infantry,,FALSE
902,Imperium,,FALSE
903,Adepta Sororitas,,TRUE
903,Imperium,,FALSE
903,Battleline,,FALSE
903,Grenades,,FALSE
903,Infantry,,FALSE
903,Battle Sisters Squad,,FALSE
904,Adepta Sororitas,,TRUE
904,Infantry,,FALSE
904,Jump Pack,,FALSE
904,Fly,,FALSE
904,Grenades,,FALSE
904,Imperium,,FALSE
904,Seraphim Squad,,FALSE
907,Adepta Sororitas,,TRUE
907,Infantry,,FALSE
907,Grenades,,FALSE
907,Imperium,,FALSE
907,Penitent,,FALSE
907,Repentia Squad,,FALSE
908,Adepta Sororitas,,TRUE
908,Imperium,,FALSE
908,Retributor Squad,,FALSE
908,Infantry,,FALSE
908,Grenades,,FALSE
909,Adepta Sororitas,,TRUE
909,Infantry,,FALSE
909,Grenades,,FALSE
909,Imperium,,FALSE
909,Dominion Squad,,FALSE
910,Adepta Sororitas,,TRUE
910,Transport,,FALSE
910,Vehicle,,FALSE
910,Dedicated Transport,,FALSE
910,Smoke,,FALSE
910,Imperium,,FALSE
910,Sororitas Rhino,,FALSE
911,Adepta Sororitas,,TRUE
911,Vehicle,,FALSE
911,Transport,,FALSE
911,Dedicated Transport,,FALSE
911,Imperium,,FALSE
911,Immolator,,FALSE
911,Smoke,,FALSE
912,Adepta Sororitas,,TRUE
912,Vehicle,,FALSE
912,Smoke,,FALSE
912,Imperium,,FALSE
912,Exorcist,,FALSE
914,Unaligned,,TRUE
914,Unaligned Forces,,TRUE
914,Fortification,,FALSE
914,Towering,,FALSE
914,Vehicle,,FALSE
914,Transport,,FALSE
914,Bastion,,FALSE
917,Unaligned,,TRUE
917,Unaligned Forces,,TRUE
917,Wall of Martyrs,,FALSE
917,Fortification,,FALSE
917,Vehicle,,FALSE
917,Vengeance Weapon Battery,,FALSE
918,Unaligned,,TRUE
918,Unaligned Forces,,TRUE
918,Transport,,FALSE
918,Firestorm Redoubt,,FALSE
918,Fortification,,FALSE
918,Vehicle,,FALSE
918,Wall of Martyrs,,FALSE
919,Unaligned,,TRUE
919,Unaligned Forces,,TRUE
919,Towering,,FALSE
919,Transport,,FALSE
919,Plasma Obliterator,,FALSE
919,Vehicle,,FALSE
919,Fortification,,FALSE
920,Unaligned,,TRUE
920,Unaligned Forces,,TRUE
920,Macro-cannon Aquila Strongpoint,,FALSE
920,Vehicle,,FALSE
920,Titanic,,FALSE
920,Fortification,,FALSE
920,Transport,,FALSE
920,Wall of Martyrs,,FALSE
921,Unaligned,,TRUE
921,Unaligned Forces,,TRUE
921,Transport,,FALSE
921,Wall of Martyrs,,FALSE
921,Fortification,,FALSE
921,Vehicle,,FALSE
921,Vortex Missile Strongpoint,,FALSE
921,Titanic,,FALSE
922,Unaligned,,TRUE
922,Unaligned Forces,,TRUE
922,Void Shield Generator,,FALSE
922,Fortification,,FALSE
923,Unaligned,,TRUE
923,Unaligned Forces,,TRUE
923,Fortification,,FALSE
923,Skyshield Landing Pad,,FALSE
924,Heretic Astartes,,TRUE
924,Infantry,,FALSE
924,Character,,FALSE
924,Epic Hero,,FALSE
924,Terminator,,FALSE
924,Chaos Undivided,,FALSE
924,Chaos,,FALSE
924,Abaddon the Despoiler,,FALSE
925,Heretic Astartes,,TRUE
925,Chaos,,FALSE
925,Epic Hero,,FALSE
925,Character,,FALSE
925,Chaos Undivided,,FALSE
925,Huron Blackheart,,FALSE
925,Infantry,,FALSE
926,Heretic Astartes,,TRUE
926,Fallen,,FALSE
926,Chaos,,FALSE
926,Epic Hero,,FALSE
926,Character,,FALSE
926,Infantry,,FALSE
926,Cypher,,FALSE
928,Heretic Astartes,,TRUE
928,Fabius Bile,FABIUS BILE ONLY,FALSE
928,Epic Hero,FABIUS BILE ONLY,FALSE
928,Chaos Undivided,ALL MODELS,FALSE
928,Chaos,ALL MODELS,FALSE
928,Infantry,ALL MODELS,FALSE
928,Character,FABIUS BILE ONLY,FALSE
929,Heretic Astartes,,TRUE
929,Character,,FALSE
929,Grenades,,FALSE
929,Chaos,,FALSE
929,Chaos Lord,,FALSE
929,Infantry,,FALSE
930,Heretic Astartes,,TRUE
930,Infantry,,FALSE
930,Chaos Lord,,FALSE
930,Chaos,,FALSE
930,Chaos Lord in Terminator Armour,,FALSE
930,Character,,FALSE
930,Terminator,,FALSE
931,Heretic Astartes,,TRUE
931,Mounted,,FALSE
931,Character,,FALSE
931,Chaos,,FALSE
931,Chaos Lord on Bike,,FALSE
931,Grenades,,FALSE
932,Heretic Astartes,,TRUE
932,Mounted,,FALSE
932,Character,,FALSE
932,Grenades,,FALSE
932,Juggernaut,,FALSE
932,Chaos Lord,,FALSE
932,Khorne,,FALSE
932,Chaos,,FALSE
933,Heretic Astartes,,TRUE
933,Tzeentch,,FALSE
933,Fly,,FALSE
933,Chaos Lord,,FALSE
933,Chaos,,FALSE
933,Grenades,,FALSE
933,Infantry,,FALSE
933,Disc of Tzeentch,,FALSE
933,Character,,FALSE
934,Heretic Astartes,,TRUE
934,Palanquin of Nurgle,,FALSE
934,Chaos Lord,,FALSE
934,Nurgle,,FALSE
934,Chaos,,FALSE
934,Grenades,,FALSE
934,Infantry,,FALSE
934,Character,,FALSE
935,Heretic Astartes,,TRUE
935,Mounted,,FALSE
935,Steed of Slaanesh,,FALSE
935,Chaos Lord,,FALSE
935,Slaanesh,,FALSE
935,Character,,FALSE
935,Chaos,,FALSE
935,Grenades,,FALSE
936,Heretic Astartes,,TRUE
936,Chaos,ALL MODELS,FALSE
936,Character,DARK APOSTLE ONLY,FALSE
936,Dark Apostle,DARK APOSTLE ONLY,FALSE
936,Infantry,ALL MODELS,FALSE
936,Grenades,ALL MODELS,FALSE
937,Heretic Astartes,,TRUE
937,Monster,,FALSE
937,Character,,FALSE
937,Chaos,,FALSE
937,Daemon,,FALSE
937,Daemon Prince,,FALSE
938,Heretic Astartes,,TRUE
938,Infantry,,FALSE
938,Character,,FALSE
938,Psyker,,FALSE
938,Grenades,,FALSE
938,Chaos,,FALSE
938,Sorcerer,,FALSE
939,Heretic Astartes,,TRUE
939,Character,,FALSE
939,Psyker,,FALSE
939,Chaos,,FALSE
939,Terminator,,FALSE
939,Sorcerer in Terminator Armour,,FALSE
939,Infantry,,FALSE
940,Heretic Astartes,,TRUE
940,Character,,FALSE
940,Grenades,,FALSE
940,Chaos,,FALSE
940,Psyker,,FALSE
940,Sorcerer on Bike,,FALSE
940,Mounted,,FALSE
941,Heretic Astartes,,TRUE
941,Infantry,,FALSE
941,Character,,FALSE
941,Grenades,,FALSE
941,Chaos,,FALSE
